timestamp_utc,Sim/Real Mode,Vehicle Mode,Latitude [deg],Longitude [deg],Altitude [m],Speed [m/s],Course [deg],Heading [deg],Roll [deg],Pitch [deg],Yaw [deg],Heading Status,Source,GNSS Fix Type (sys),Target Heading [deg],Cross-Track Error [m],Heading Error [deg],KP (chainage) [m],Motor Port [%],Motor Starboard [%],Distance to WP [m]
2026-06-11T19:14:15.995Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.054,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.094Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.462,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.193Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.836,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.293Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,233.931,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.393Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,235.64,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.493Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,234.12,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.593Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,234.349,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.693Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,233.666,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.793Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,233.515,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
2026-06-11T19:14:16.893Z,REAL,MANUAL,0.0,0.0,0.0,0.0,0.0,236.393,38.712,105.436,-8122.999,M,sensor,0,,,,,,,
